Time_Stamp,Temperature (°C),RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output (kW),Fault_Condition,Operational_Mode,Defect_ID,Root_Cause,Troubleshooting_Steps,Severity,Remediation_Actions
2024-12-25 01:20:00,109.87726262048608,3775.360076313884,21.52418880004776,0.5896266111855449,0.702997383578991,0.6791237910705185,144.50853412460935,43.30826957563637,3,Heavy Load,185,Normal operation,No action required,Normal,No action required
2024-12-25 01:25:00,69.19048184627185,3290.65506050891,28.505810544599303,0.3983389319838198,0.5771196190651936,0.8804927319261118,108.90194178598036,62.31420752897301,1,Cruising,186,Normal operation,No action required,Normal,No action required
2024-12-25 01:30:00,90.04474664847979,2988.0384061180093,24.70248105535136,0.8209913024898677,0.4235344733778107,0.5016312215555384,169.9953223086635,84.57490271325442,1,Cruising,187,Normal operation,No action required,Normal,No action required
2024-12-25 01:35:00,114.05082328075432,3866.510270236725,25.982754405154893,0.8365313854109847,0.285943578682119,0.7245453019996918,92.98902341276198,93.81262444989426,3,Cruising,188,Normal operation,No action required,Normal,No action required
2024-12-25 01:40:00,88.3187258789981,3446.797556882012,26.389752171590835,0.8991433688388677,0.3061940404159874,0.5228204484773736,187.98603400232528,53.66127969638686,3,Heavy Load,189,Normal operation,No action required,Normal,No action required
2024-12-25 01:45:00,75.1480574473478,2699.2993688575443,27.337581592528533,0.3328090488736871,0.978081757048998,0.3212916253179312,92.3263269498875,76.22241777107178,1,Idle,190,Normal operation,No action required,Normal,No action required
2024-12-25 01:50:00,86.08659993791328,2699.7931804653404,19.49562952535825,0.2324384891317346,0.8113939026045718,0.9119145937490016,59.20786522615268,81.89037634821123,0,Cruising,191,Normal operation,No action required,Normal,No action required
2024-12-25 01:55:00,77.04990235100509,1606.038129251113,26.90245078067124,0.1956797116738058,0.353791820239137,0.0475518913475884,80.05349817493334,67.15224860201346,0,Cruising,192,Normal operation,No action required,Normal,No action required
2024-12-25 02:00:00,65.71834155148125,1589.7629056052997,19.91625167891256,0.0892062007422047,0.7164390359190349,0.3445210874033458,158.52182712107856,23.18328935300549,1,Cruising,193,Normal operation,No action required,Normal,No action required
2024-12-25 02:05:00,61.30902505041598,3668.27667168085,18.84895354172504,0.9946232345449284,0.3726862912467362,0.2074798770612548,59.76475279162699,95.3216206131535,3,Idle,194,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 02:10:00,82.31744425930638,2076.350338776177,25.791797810542093,0.7631476842802967,0.6808513545988679,0.2554315992413277,110.94999682726431,49.32368604351496,1,Idle,195,Normal operation,No action required,Normal,No action required
2024-12-25 02:15:00,92.66631635755364,3693.530962706077,18.27491047293336,0.5506616478332197,0.0229729165740775,0.4485002982602585,138.30124082421085,23.93000996858532,2,Cruising,196,Normal operation,No action required,Normal,No action required
2024-12-25 02:20:00,106.06701341584228,1574.1698375647736,23.80384273367662,0.9750844894021072,0.5945505793194789,0.3216031260085052,79.7052414146313,67.61614579216933,0,Idle,197,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 02:25:00,107.7066906579618,2963.383909432497,21.439968269356264,0.1550361231785885,0.2095681731793308,0.4179317891556687,90.03827266245676,83.18413699568494,3,Cruising,198,Normal operation,No action required,Normal,No action required
2024-12-25 02:30:00,106.41956226968202,3964.8598779541217,29.5851301128138,0.8173888078300083,0.9876152829163182,0.9332851638337776,114.55102434588372,67.78898099645008,3,Cruising,199,Normal operation,No action required,Normal,No action required
2024-12-25 02:35:00,103.78511194969563,2400.819343481951,24.931228911679,0.3708642131042978,0.8853377221467745,0.1378821144271418,128.9739562336287,32.04423576307952,3,Heavy Load,200,Normal operation,No action required,Normal,No action required
2024-12-25 02:40:00,84.93375890971444,1211.972324381899,15.728654142515545,0.0579944867380762,0.1863403254665023,0.9917531182974658,155.35549398412533,99.3512393578742,1,Heavy Load,201,Normal operation,No action required,Normal,No action required
2024-12-25 02:45:00,78.61548130588064,3956.256415735975,27.579342605855324,0.044425404549916,0.744342671415307,0.167413331596783,81.59077703744472,92.369983201823,0,Cruising,202,Normal operation,No action required,Normal,No action required
2024-12-25 02:50:00,74.3280284214406,3101.5111563563546,28.930069001425817,0.0090564731778587,0.7450388665524086,0.1457869242273166,150.56734404283566,29.91223065145605,0,Cruising,203,Normal operation,No action required,Normal,No action required
2024-12-25 02:55:00,94.04839149345162,2286.6036443348576,20.88166979657367,0.65765360835553,0.8833959077012196,0.464542412321456,178.0939391474895,54.61906000625143,1,Cruising,204,Normal operation,No action required,Normal,No action required
2024-12-25 03:00:00,63.22603976859987,2828.622270050686,26.83795430928086,0.1862558699297258,0.3123634585178978,0.3006445915952889,106.91932198044596,23.98968880294266,1,Idle,205,Normal operation,No action required,Normal,No action required
2024-12-25 03:05:00,114.21673596461504,3157.083254922139,15.17299991711636,0.3344061294573865,0.7924084821422416,0.7564288741746458,50.572834764665856,84.33879900450066,3,Idle,206,Normal operation,No action required,Normal,No action required
2024-12-25 03:10:00,80.10332069589727,2696.38622643034,22.184523927894503,0.6184479781580868,0.1532988582364322,0.7499353419624072,118.13971641256862,69.1194426066952,1,Cruising,207,Normal operation,No action required,Normal,No action required
2024-12-25 03:15:00,66.29981888141376,3154.2863597940554,16.43911316302586,0.3509435941884098,0.0667218353324182,0.1458906033261133,79.66336494512507,79.48274411011182,3,Cruising,208,Normal operation,No action required,Normal,No action required
2024-12-25 03:20:00,90.47905376166035,3795.7284863397736,27.109004863409965,0.4654076114254325,0.8704721262684483,0.1864028878270706,105.22407181015038,50.3207911845827,2,Cruising,209,Normal operation,No action required,Normal,No action required
2024-12-25 03:25:00,105.50268556562465,3557.0730919277576,17.294291342301793,0.1644530931639036,0.1908145174516421,0.8496302941075372,81.02291235378958,58.107807031772566,1,Cruising,210,Normal operation,No action required,Normal,No action required
2024-12-25 03:30:00,88.82585232392302,2501.3309730359792,28.44482958390785,0.441495142354033,0.2790360641315896,0.1612174417882113,98.6007574272078,30.07294654732858,2,Cruising,211,Normal operation,No action required,Normal,No action required
2024-12-25 03:35:00,86.72793560822961,1711.331316709699,21.58521463002243,0.995055921587155,0.976179016852894,0.0888867708307742,131.68920980497649,61.75783353090931,3,Cruising,212,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 03:40:00,82.00030887682283,3153.792382307397,18.454570354137907,0.9229812874560898,0.596246055615315,0.6154377098838106,91.77360072707064,59.189680981902406,3,Cruising,213,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 03:45:00,77.4851043592277,3585.7875025621597,29.344937717197837,0.6115713272935995,0.7805482361592216,0.8054297152831031,80.52550759901679,72.35449621423253,1,Heavy Load,214,Normal operation,No action required,Normal,No action required
2024-12-25 03:50:00,84.90864525371994,1965.2404865785584,29.069163471867206,0.0216645095759023,0.297707899439641,0.4968190399119757,66.04942075123238,67.66987333240442,0,Idle,215,Normal operation,No action required,Normal,No action required
2024-12-25 03:55:00,87.01957658736235,2554.9198971059195,27.163934062831277,0.6198000935383614,0.2835413763206533,0.5666991879550739,50.46606344180377,44.54397671661017,0,Idle,216,Normal operation,No action required,Normal,No action required
2024-12-25 04:00:00,92.48805999501546,3405.612539182731,19.82566215755613,0.2548628972744797,0.7531801438798286,0.4837037141869615,182.86747383788375,41.39760071531605,3,Idle,217,Normal operation,No action required,Normal,No action required
2024-12-25 04:05:00,67.79418087552493,2106.837328228126,21.201205273457216,0.046735512731324,0.2521125473589126,0.7061381490898726,86.60414172398052,61.74798299490806,2,Idle,218,Normal operation,No action required,Normal,No action required
2024-12-25 04:10:00,75.50977414269919,1295.118527726809,19.605884961473397,0.0047731344380528,0.8485127579081861,0.1330153581639772,60.966822295159815,61.32225531576806,0,Cruising,219,Normal operation,No action required,Normal,No action required
2024-12-25 04:15:00,117.99174483176763,1898.0351331486515,20.127139507338004,0.224179570597748,0.1410702758737226,0.1856185787482803,82.6574049740525,95.38731773539772,0,Heavy Load,220,Normal operation,No action required,Normal,No action required
2024-12-25 04:20:00,80.03443898200975,1948.83876240022,26.771999579521,0.4536690140205037,0.5351140843384192,0.7760670863051571,131.86517210044968,20.56338247297465,1,Heavy Load,221,Normal operation,No action required,Normal,No action required
2024-12-25 04:25:00,87.53033411633312,1964.348823264172,27.748123335230844,0.8338164755260733,0.1393149765135091,0.2240150741671124,71.47032328371228,90.47130894208073,3,Heavy Load,222,Normal operation,No action required,Normal,No action required
2024-12-25 04:30:00,101.27429561458142,3692.703290172493,16.89977442419905,0.9210013382861294,0.9695181385113834,0.8416884015634019,69.21924177309475,84.24901314919083,0,Cruising,223,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 04:35:00,72.58307094735414,1555.2422902953767,27.972910512643267,0.5508884374380882,0.2610990936430812,0.958772574530857,86.75947216768989,51.643827049833845,0,Idle,224,Normal operation,No action required,Normal,No action required
2024-12-25 04:40:00,113.3838934561738,2679.923905240113,18.37493087321796,0.6348246853757257,0.0600212492594061,0.0933185629815089,54.12600610633038,71.45381047337646,3,Cruising,225,Normal operation,No action required,Normal,No action required
2024-12-25 04:45:00,88.88892263991245,2934.706914236252,20.997887962815028,0.1251306815803053,0.8732941222211177,0.7521905597084066,117.86481951734092,25.03539597535937,1,Idle,226,Normal operation,No action required,Normal,No action required
2024-12-25 04:50:00,66.7955387166379,3828.7639576769934,27.6338079110385,0.9149104761627532,0.6479290332235004,0.8580512864923977,121.177805149974,62.188592253857735,0,Idle,227,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 04:55:00,86.57830950696892,2571.424452318892,28.385261820976705,0.8025307132789944,0.651374636439554,0.1356075946217867,126.87639016430003,80.49556642543685,1,Cruising,228,Normal operation,No action required,Normal,No action required
2024-12-25 05:00:00,96.47049622727693,3495.533012970772,27.67183823333121,0.1886251989204859,0.0950014482446434,0.2664145398302741,84.94609066784889,32.64013680134907,1,Heavy Load,229,Normal operation,No action required,Normal,No action required
2024-12-25 05:05:00,97.43962014081116,1724.3358341916512,24.392013959171248,0.3566737645592228,0.7269371626009258,0.4319996906183896,157.65445876232462,37.34524176260696,3,Cruising,230,Normal operation,No action required,Normal,No action required
2024-12-25 05:10:00,114.48322458050774,1494.8148330820884,19.457146983372933,0.0517292357526766,0.4333609836630306,0.3008577572051424,54.57726038038535,85.16217810328064,0,Cruising,231,Normal operation,No action required,Normal,No action required
2024-12-25 05:15:00,90.88905393012736,2023.173425010342,21.56241756361582,0.0243040014157286,0.2009219276860301,0.9418328253302088,172.44360973747462,53.47887128518287,0,Idle,232,Normal operation,No action required,Normal,No action required
2024-12-25 05:20:00,116.35879158181152,3529.614533435285,20.18953697866333,0.5510178659437668,0.5784883173249499,0.2347750514043133,53.75954150041166,46.01129925678844,2,Heavy Load,233,Normal operation,No action required,Normal,No action required
2024-12-25 05:25:00,118.95513907909988,1551.3019686922016,26.88659803167478,0.6931056865137575,0.1880952805203251,0.1077494470406782,199.7709037516333,30.225280292217764,1,Cruising,234,Normal operation,No action required,Normal,No action required
2024-12-25 05:30:00,82.91381780722062,2562.6437010958643,15.834185063140549,0.2439993428461632,0.2559076314012601,0.8227634387892383,128.8136680726355,62.640848599911685,0,Heavy Load,235,Normal operation,No action required,Normal,No action required
2024-12-25 05:35:00,108.20248096217146,2709.958092759489,29.11098781957716,0.8999347246446899,0.8840294720847719,0.283845243416351,149.02871448630236,54.29367386658413,3,Cruising,236,Normal operation,No action required,Normal,No action required
2024-12-25 05:40:00,109.58753288867018,1359.392395854615,27.658680662724407,0.4246447778798716,0.4823058253376724,0.0752987134013593,175.1473786733452,62.93445352848569,1,Heavy Load,237,Normal operation,No action required,Normal,No action required
2024-12-25 05:45:00,112.0259280074766,3170.5795944667548,28.147522056181323,0.9962619930107148,0.9740495400840028,0.4887952372545727,157.1858610898938,28.46723980509107,1,Cruising,238,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 05:50:00,70.83082509232986,1367.3477291162774,19.58282074048072,0.6355905673273679,0.5266057957341863,0.7014993804484986,62.64379123182222,64.69640358104702,0,Cruising,239,Normal operation,No action required,Normal,No action required
2024-12-25 05:55:00,68.59575350003243,3854.948390137922,16.342840810125082,0.065562951797332,0.8253076114919645,0.2825944498429691,89.13706981069683,28.889042130789512,2,Heavy Load,240,Normal operation,No action required,Normal,No action required
2024-12-25 06:00:00,68.54635669061128,2950.4939752635905,29.252609667443984,0.4632488452068452,0.5105001871705734,0.5166105190052726,100.76180400786664,55.643576556581856,3,Idle,241,Normal operation,No action required,Normal,No action required
2024-12-25 06:05:00,99.8581439153872,1485.6583262906263,29.26301813050729,0.8723023327841775,0.6543878448403695,0.587962582780263,100.96502421086048,92.0650851480446,3,Idle,242,Normal operation,No action required,Normal,No action required
2024-12-25 06:10:00,118.64581536183098,2995.66978907644,27.30241757585365,0.2941276826473892,0.1035626458114293,0.5977252369309771,63.71940365424251,82.14990761802946,1,Heavy Load,243,Normal operation,No action required,Normal,No action required
2024-12-25 06:15:00,83.20367092944804,2954.996192549844,25.19348620990344,0.625590019435453,0.5450688873995007,0.2857319402487169,83.20522496059002,82.8572281801177,1,Idle,244,Normal operation,No action required,Normal,No action required
2024-12-25 06:20:00,79.8136528194269,3084.744895550066,19.83380999848685,0.4665430825785873,0.6446840917711028,0.5040638880175095,55.46882499791712,70.46878349612103,2,Heavy Load,245,Normal operation,No action required,Normal,No action required
2024-12-25 06:25:00,107.10683240423018,3541.5626506749136,28.15553919649925,0.4710536980952171,0.4605535479714194,0.9630220625413886,67.70127475929628,86.53740455186777,3,Cruising,246,Normal operation,No action required,Normal,No action required
2024-12-25 06:30:00,92.84691521541858,2112.7534431041595,23.331682102424462,0.4672995378507588,0.3128576853440009,0.1399291701166464,56.02082633953822,35.54007536672957,0,Heavy Load,247,Normal operation,No action required,Normal,No action required
2024-12-25 06:35:00,96.63435463613152,1980.862535739443,18.44816285072802,0.4385323584694156,0.9958688850946766,0.2058178521894655,189.5005903630759,47.458102190078186,0,Heavy Load,248,Normal operation,No action required,Normal,No action required
2024-12-25 06:40:00,78.88827431377698,1791.850241686601,26.664722785951746,0.7687650776887448,0.2800223975505046,0.8518674124218194,116.36347297970956,54.66322277514461,3,Cruising,249,Normal operation,No action required,Normal,No action required
2024-12-25 06:45:00,119.98219143203524,3759.962917331112,18.877108198748857,0.0221337329709091,0.1654470621146111,0.1897966807115058,109.122087703081,94.80547759454736,1,Idle,250,Normal operation,No action required,Normal,No action required
2024-12-25 06:50:00,112.78084674734282,3060.4902152849754,22.84640515337842,0.8341537098483428,0.6357826233185776,0.5359057395120452,126.7337746938084,98.74522444902324,3,Idle,251,Normal operation,No action required,Normal,No action required
2024-12-25 06:55:00,114.44931425622636,3761.781136972741,28.508188972470624,0.9397356945851634,0.2576470959383636,0.5430554106686957,188.72690692299892,25.179197619828003,0,Heavy Load,252,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 07:00:00,74.11344796616787,2984.564326783061,20.577163220926863,0.6316429849730223,0.1186312758478557,0.6909546376038648,152.21038956818452,68.88211855639662,1,Cruising,253,Normal operation,No action required,Normal,No action required
2024-12-25 07:05:00,117.8959055408305,2314.7454713559355,27.29004028438637,0.6018122956008619,0.6048630427344575,0.1494849410297137,69.40183735201578,49.02289867952064,1,Cruising,254,Normal operation,No action required,Normal,No action required
2024-12-25 07:10:00,113.68355447133966,1813.3819058899996,21.69744893641556,0.6914443082634067,0.5527477313439252,0.4311265932137955,100.98198541747924,55.47302179227435,3,Idle,255,Normal operation,No action required,Normal,No action required
2024-12-25 07:15:00,114.69284371485652,3186.1464998602764,23.19811123998793,0.6128182431362924,0.2646896092042777,0.5708743371831742,121.87557311654544,90.19826896313263,0,Idle,256,Normal operation,No action required,Normal,No action required
2024-12-25 07:20:00,101.93934542350712,2141.531760214412,29.318356395394044,0.225847692847243,0.9857048933359942,0.9865853393306324,85.33929751735417,61.90338298980948,0,Heavy Load,257,Normal operation,No action required,Normal,No action required
2024-12-25 07:25:00,81.58076148811786,1706.4178448368075,21.336998890507488,0.598834632556711,0.5761996526131581,0.7782146911423254,73.4244374755804,59.66342972921324,2,Cruising,258,Normal operation,No action required,Normal,No action required
2024-12-25 07:30:00,85.01087387168687,1459.1396611792436,25.352890634754186,0.4912645384293911,0.9084031929821804,0.7148049785177336,171.23757625781082,82.04473165670737,3,Heavy Load,259,Normal operation,No action required,Normal,No action required
2024-12-25 07:35:00,87.24773559055625,1486.269807523701,24.73724681929432,0.754666947293347,0.3224281211939288,0.0043911423340041,190.15291564602552,57.65849361156577,0,Idle,260,Normal operation,No action required,Normal,No action required
2024-12-25 07:40:00,106.1696957748352,3347.818693446007,22.29612989336925,0.6823275986641486,0.8291613011697936,0.5225489879572007,140.2107260975152,64.24711979329945,2,Cruising,261,Normal operation,No action required,Normal,No action required
2024-12-25 07:45:00,74.90582067492714,3130.9903451519126,19.174281927736345,0.0370776201952173,0.5277307543027164,0.139533208367977,167.93994017413513,24.26568032965589,1,Cruising,262,Normal operation,No action required,Normal,No action required
2024-12-25 07:50:00,91.3083334382628,1636.0583079585813,16.037487957641495,0.458091763477222,0.8150148830559877,0.0642635317689747,69.31776061688164,58.51210020422411,0,Idle,263,Normal operation,No action required,Normal,No action required
2024-12-25 07:55:00,68.97376937528988,3444.949900779361,27.751144589490785,0.8967579814328462,0.4309672224370902,0.2259654985341783,114.14598441363724,67.7388914499017,1,Heavy Load,264,Normal operation,No action required,Normal,No action required
2024-12-25 08:00:00,119.89856908167864,2346.059190807932,17.117803836193325,0.3977867649174978,0.3560778873441537,0.1517037642435595,85.67821162445367,29.238252790984944,0,Idle,265,Normal operation,No action required,Normal,No action required
2024-12-25 08:05:00,93.95875747176456,2292.93240860854,17.63576691325102,0.9973439353235536,0.17159967664325,0.2708555466315203,186.9106201707569,83.02672163557864,2,Idle,266,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 08:10:00,73.38368493375579,1530.7608548015446,15.098015955838214,0.4769857176077715,0.401742580005156,0.0724674867818567,178.02339081288144,54.76711506916129,0,Idle,267,Normal operation,No action required,Normal,No action required
2024-12-25 08:15:00,66.85710825401354,3960.206184284324,18.043913876351457,0.5393203327110049,0.9721658599093094,0.6528821161885808,122.53500675429213,63.51713199247392,0,Heavy Load,268,Normal operation,No action required,Normal,No action required
2024-12-25 08:20:00,91.2716826590522,2170.852748337396,16.03793123447673,0.9945120571866644,0.4500578136502268,0.7985661045168615,187.7488879971908,76.28134638000009,0,Cruising,269,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 08:25:00,108.13065458123162,2411.7269619485405,29.57942049921678,0.2257684406046388,0.0278606606358805,0.5126365027639779,103.83647696214577,66.52080628678382,0,Heavy Load,270,Normal operation,No action required,Normal,No action required
2024-12-25 08:30:00,90.48986684636296,3118.013722045145,23.689940804885484,0.1635004020358983,0.6083013334271018,0.9897121761609764,174.06014348288187,24.32739628332202,2,Cruising,271,Normal operation,No action required,Normal,No action required
2024-12-25 08:35:00,96.41214999593832,1995.162689400919,18.324673992168822,0.8854743332119495,0.9147710853106064,0.130793514432944,111.80924954102365,34.03304618726643,1,Heavy Load,272,Normal operation,No action required,Normal,No action required
2024-12-25 08:40:00,95.1338503962678,1424.3871766510651,24.76825410723022,0.4339741821805551,0.4518844606413974,0.0434273261089862,78.81766912620529,41.85771774911076,1,Heavy Load,273,Normal operation,No action required,Normal,No action required
2024-12-25 08:45:00,94.88648675611262,3190.577371257411,16.308153572208898,0.1417748824597188,0.0142774159881032,0.8889113102539599,102.72753369323132,42.14038189376715,0,Heavy Load,274,Normal operation,No action required,Normal,No action required
2024-12-25 08:50:00,73.43535742031098,2792.206778780457,27.751466955938653,0.7129258258721951,0.5334441193909517,0.3734881143218825,76.62987863782519,52.34874333777107,1,Heavy Load,275,Normal operation,No action required,Normal,No action required
2024-12-25 08:55:00,119.8428568458116,1978.554840049259,28.1370413375518,0.91221151439919,0.9040089679470008,0.3724724687985493,192.5914449180016,82.7968695829449,1,Heavy Load,276,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-25 09:00:00,70.35175475850156,1811.1202846898932,21.857689404445143,0.1506297755338798,0.3756640034131923,0.2964971948838427,120.0254517902916,30.01069284490084,1,Idle,277,Normal operation,No action required,Normal,No action required
2024-12-25 09:05:00,89.46999312328994,1636.4238242451397,15.894170879358352,0.3147709616032057,0.8405271436615374,0.066257232989762,187.6734052963307,69.13921804896903,1,Cruising,278,Normal operation,No action required,Normal,No action required
2024-12-25 09:10:00,109.55695259982576,1337.9340552722902,23.178483895301376,0.247014867667328,0.3946347549181106,0.9815559072420972,103.04863983710068,23.36168605495628,2,Cruising,279,Normal operation,No action required,Normal,No action required
2024-12-25 09:15:00,79.31413942634161,2374.3672373240543,29.19143175532581,0.2980980896692673,0.6918707550258731,0.4208008751947311,194.29755036653225,36.553122966575714,2,Idle,280,Normal operation,No action required,Normal,No action required
2024-12-25 09:20:00,68.45313100150928,3583.459654498148,23.010044838100576,0.8122949573121018,0.0911434364543575,0.8048626435994094,128.39015937971584,53.003508717872016,0,Cruising,281,Normal operation,No action required,Normal,No action required
2024-12-25 09:25:00,63.807247919974834,3012.8275975959896,16.954065468057124,0.6684918566058619,0.4671468205192982,0.9970647654128,117.19074660212132,54.40602241918083,1,Cruising,282,Normal operation,No action required,Normal,No action required
2024-12-25 09:30:00,109.49560406648284,2258.118923063216,21.227964187614063,0.4699712820762354,0.3169361737277923,0.6461663333517393,198.79844055999985,47.76155829896236,0,Idle,283,Normal operation,No action required,Normal,No action required
2024-12-25 09:35:00,81.81910766749651,3098.595620561782,27.775099286506087,0.4468466159029616,0.0093871400509936,0.5310660180191813,53.03858969212773,42.45703658819103,1,Cruising,284,Normal operation,No action required,Normal,No action required
2024-12-25 09:40:00,92.2784708254606,1363.275763512487,23.61705184290377,0.2999840953954626,0.8013265305009574,0.1990092136471155,107.8706397156168,42.34233280099191,2,Idle,285,Normal operation,No action required,Normal,No action required
2024-12-25 09:45:00,92.4660721380267,1275.917613821031,22.905929016236364,0.5726451521938355,0.2307726071258925,0.3241943652679454,113.52056419264868,48.262402349425145,0,Cruising,286,Normal operation,No action required,Normal,No action required
2024-12-25 09:50:00,60.67880759487115,2606.270963207144,21.192428715277543,0.8637349158672896,0.3538035224996348,0.2061869204076262,143.07913858000103,62.12665731569501,2,Heavy Load,287,Normal operation,No action required,Normal,No action required
2024-12-25 09:55:00,88.84191254876478,1213.1075955315082,16.488191818965642,0.124995359596942,0.1338216714383709,0.3891210117017161,106.98005323040384,52.59042775722875,2,Cruising,288,Normal operation,No action required,Normal,No action required
2024-12-25 10:00:00,93.54028412619536,3586.41006624471,20.065758207818924,0.2796373676177689,0.6422350755747688,0.7546058856927376,168.4373204920333,58.78808451620613,0,Idle,289,Normal operation,No action required,Normal,No action required
2024-12-25 10:05:00,110.61774650203988,2899.3997990631933,24.764636441515663,0.0914517307486745,0.9810587087370304,0.8829765545748052,132.8224756122794,50.1277603079976,0,Heavy Load,290,Normal operation,No action required,Normal,No action required
2024-12-25 10:10:00,65.95008620991015,2460.1049764203626,29.12836272540789,0.6138942294947562,0.3963713457335043,0.5880306710042507,73.40386624477071,85.69030558553241,0,Idle,291,Normal operation,No action required,Normal,No action required
2024-12-25 10:15:00,79.52029649686884,2509.885828800647,26.21607200711321,0.8164288502110105,0.303994048036618,0.9826981086159317,192.45385588075268,20.73508456279269,0,Idle,292,Normal operation,No action required,Normal,No action required
2024-12-25 10:20:00,91.24537592727624,2080.901175495865,26.13480288427082,0.7314201496225311,0.6237805151114432,0.0798186371784605,144.46586116934935,90.63327174255464,3,Cruising,293,Normal operation,No action required,Normal,No action required
2024-12-25 10:25:00,117.57507844304035,2251.5195805200124,29.12141697585598,0.5766077815270274,0.3039694648878597,0.2099174443781775,171.4538841208573,54.03503221132962,1,Idle,294,Normal operation,No action required,Normal,No action required
2024-12-25 10:30:00,117.3988244986985,1325.7458056114192,24.0793306506921,0.548928245243516,0.2684550146553549,0.2555546679940023,103.1642364525288,86.42193452220707,0,Idle,295,Normal operation,No action required,Normal,No action required
2024-12-25 10:35:00,113.98964201452856,2881.4299558361845,26.46307228603,0.0743172223571981,0.1314154444810413,0.834199663263256,80.2657012408136,57.45748306007319,0,Cruising,296,Normal operation,No action required,Normal,No action required
2024-12-25 10:40:00,84.0948203922608,1140.3734088712492,22.682727142636463,0.0259345677404703,0.3478583204657886,0.2863786666417741,51.26238349518475,95.01048831509318,1,Cruising,297,Normal operation,No action required,Normal,No action required
2024-12-25 10:45:00,103.69207737726438,2805.718891952318,18.992914834825896,0.0830737243248792,0.3026480846830155,0.5940881176554045,83.33470304178219,33.31908971381786,3,Idle,298,Normal operation,No action required,Normal,No action required
2024-12-25 10:50:00,113.1871879400196,2282.0390164204205,23.92515584703343,0.0323765149731424,0.1719647732509294,0.6523930975646809,71.69464641908374,86.89296037503611,2,Cruising,299,Normal operation,No action required,Normal,No action required
2024-12-25 10:55:00,81.42039334396866,2355.408992278581,16.32229407565551,0.6073605431167762,0.7377038519729605,0.6326080691788384,113.84179877062422,43.13311102485802,1,Heavy Load,300,Normal operation,No action required,Normal,No action required
2024-12-25 11:00:00,115.68367093623804,1152.5539648360889,22.064757848420506,0.7397499707519332,0.5219925568844128,0.9596176720687568,191.6269004476996,73.97893344723809,2,Heavy Load,301,Normal operation,No action required,Normal,No action required
2024-12-25 11:05:00,76.82982130647638,1518.2521565604054,27.74253697650093,0.5696233457722877,0.2035183349963045,0.8300537016910954,155.11091441393793,86.26049323607191,1,Idle,302,Normal operation,No action required,Normal,No action required
2024-12-25 11:10:00,76.72878065459379,2469.878594592697,29.901753875071805,0.4298252447931625,0.7311645145995385,0.5596929429796114,75.44545449202081,96.72793037094203,0,Idle,303,Normal operation,No action required,Normal,No action required
2024-12-25 11:15:00,101.90713922085608,2692.343057251797,21.961749860017523,0.2605975202236107,0.6220458237784814,0.4006594234147955,180.8294204585787,97.76176530255732,3,Idle,304,Normal operation,No action required,Normal,No action required
2024-12-25 11:20:00,70.00821860819683,1944.741806044052,25.52320888511096,0.7965621977404308,0.8241560730618535,0.1343035983488832,132.6781095100238,88.49888924518814,1,Cruising,305,Normal operation,No action required,Normal,No action required
2024-12-25 11:25:00,107.25351093104618,2907.297472796088,18.40982238379257,0.5451408050459812,0.3572117094465912,0.5885736174867943,195.46383939652267,30.702129801787432,0,Heavy Load,306,Normal operation,No action required,Normal,No action required
2024-12-25 11:30:00,94.92794336911643,3039.8292097701574,19.52580508695403,0.1957907950892234,0.5463326179336685,0.3547477736148798,50.51730738282363,43.33983788149286,0,Heavy Load,307,Normal operation,No action required,Normal,No action required
2024-12-25 11:35:00,85.86909144168445,2677.599739985275,24.658182958317667,0.5377356104686604,0.7538491033389704,0.3696584718913297,189.72077291496973,82.90384408790212,2,Heavy Load,308,Normal operation,No action required,Normal,No action required
2024-12-25 11:40:00,117.11062646783466,2746.4031009168484,17.531772375561793,0.0660072323867283,0.5989285330497955,0.0974086520240734,160.09032670804498,42.83803833327354,2,Idle,309,Normal operation,No action required,Normal,No action required
2024-12-25 11:45:00,105.80035375301708,1170.664590760818,17.916371298822053,0.4156704555928718,0.4051295808994803,0.7217467829740147,119.89835352844034,85.56631252436705,2,Idle,310,Normal operation,No action required,Normal,No action required
2024-12-25 11:50:00,97.36096422363866,1760.0696759346515,27.03689799259512,0.2462772445577568,0.466122255236172,0.9885371742957036,57.3326519249417,29.076321224319656,3,Cruising,311,Normal operation,No action required,Normal,No action required
